# C:\WinTA100\DIL805.PRO\Data\Quenching\1_fofo_Q&P_PT170-QT300-15min_heating50oCs-1_11.13.15.PAR
#                Time - Temperature  /  Change in Length  /  Nominal Temperature 
#                  s                °C                    µm                    °C
   499        25.02803040      250.34031677       26.95956612      250.26846313
   500        25.07817459      250.91801453       26.92513084      250.76979065
   501        25.12843323      251.25885010       26.96751213      251.27236938
   502        25.17852783      251.71858215       26.97810936      251.77337646
   503        25.22866631      252.27055359       26.99664879      252.27462769
   504        25.27876663      252.78114319       27.02313805      252.77574158
   505        25.32895851      253.23197937       27.10790062      253.27767944
   506        25.37905693      253.76721191       27.15028191      253.77856445
   507        25.42922020      254.32151794       27.34629250      254.28030396
   508        25.47934341      254.78692627       27.42840767      254.78147888
   509        25.52950287      255.15667725       27.58468437      255.28297424
   510        25.57971954      255.90095520       27.71182823      255.78533936
   511        25.62982941      256.35653687       27.79129219      256.28631592
   512        25.67996407      257.05230713       27.76215553      256.78768921
   513        25.73008156      257.32546997       27.84161949      257.28894043
   514        25.78024101      257.75207520       27.83367348      257.79046631
   515        25.83035278      258.33895874       27.83632088      258.29156494
   516        25.88046646      258.85864258       27.89989281      258.79275513
   517        25.93061256      259.15548706       27.95551872      259.29425049
   518        25.98076057      259.78323364       28.03498268      259.79559326
   519        26.03092766      260.31237793       28.20185661      260.29736328
   520        26.08111191      260.99438477       28.30251122      260.79898071
   521        26.13124084      261.23919678       28.46144295      261.30047607
   522        26.18136024      261.77774048       28.57004356      261.80178833
   523        26.23152733      262.38082886       28.69188881      262.30331421
   524        26.28164291      262.69519043       28.67599297      262.80456543
   525        26.33181572      263.26889038       28.72102547      263.30624390
   526        26.38197517      263.78570557       28.70512962      263.80773926
   527        26.43212318      264.40707397       28.79783821      264.30932617
   528        26.48223877      264.71264648       28.75280952      264.81036377
   529        26.53237152      265.22146606       28.80578804      265.31182861
   530        26.58254623      265.91088867       28.89054680      265.81347656
   531        26.63270378      266.32312012       28.98855400      266.31512451
   532        26.68287468      266.91589355       29.18191719      266.81665039
   533        26.73296928      267.29544067       29.27197456      267.31774902
   534        26.78315353      267.74700928       29.36203575      267.81964111
   535        26.83326912      268.34326172       29.46798897      268.32064819
   536        26.88340378      268.84072876       29.55804634      268.82211304
   537        26.93352127      269.17346191       29.54480553      269.32330322
   538        26.98367882      269.80123901       29.64016151      269.82485962
   539        27.03385544      270.43389893       29.60572624      270.32666016
   540        27.08396530      270.61080933       29.65075493      270.82769775
   541        27.13406563      271.42147827       29.65340614      271.32861328
   542        27.18421936      271.73864746       29.74611473      271.83020020
   543        27.23441505      272.44378662       29.87060738      272.33212280
   544        27.28455544      272.77633667       29.91033745      272.83364868
   545        27.33466148      273.38125610       30.07721519      273.33468628
   546        27.38486481      273.76309204       30.20965385      273.83670044
   547        27.43502045      274.32540894       30.30500984      274.33834839
   548        27.48515320      274.75326538       30.38182640      274.83953857
   549        27.53536987      275.45431519       30.44539833      275.34179688
   550        27.58549118      275.79779053       30.45334435      275.84292603
   551        27.63573265      276.18981934       30.49572563      276.34533691
   552        27.68587685      276.93548584       30.51426888      276.84680176
   553        27.73603058      277.36666870       30.52750969      277.34838867
   554        27.78609276      277.92083740       30.58048820      277.84906006
   555        27.83623314      278.50543213       30.64670753      278.35040283
